lon,lat,price,finished_squarefeet,year_built,date,address,city,state,zip,acres,num_dwellings,class,condition,total_squarefeet,bedrooms,full_baths,half_baths,month,address_city
44.240801,17.598155,259000,1517,1979,8/6/2015,2992 NE NEWCASTLE PL,CORVALLIS,OR,97330-4118,0.22,1,Dwelling,G,2045,3,2,0,8,"2992 NE NEWCASTLE PL, CORVALLIS, OR"
44.270185,17.594872,75000,0,NA,8/6/2015,1580 NW JONQUIL PL,CORVALLIS,OR,97330,0.22,0,NA,0,0,0,0,0,8,"1580 NW JONQUIL PL, CORVALLIS, OR"
44.297776,17.552915,196000,0,1993,8/6/2015,3848 SW NEER AVE,CORVALLIS,OR,97333,0.34,2,Mobile Home,0,3384,0,0,0,8,"3848 SW NEER AVE, CORVALLIS, OR"
44.261373,17.593449,2.00E+05,1272,1978,8/5/2015,994 NW OAK AVE,CORVALLIS,OR,97330-1521,0.15,1,Dwelling,AV,1776,3,2,0,8,"994 NW OAK AVE, CORVALLIS, OR"
44.280918,17.5764623,220000,936,1956,8/5/2015,911 NW 27TH ST,CORVALLIS,OR,97330-4334,0.13,1,Dwelling,AV,1200,3,2,0,8,"911 NW 27TH ST, CORVALLIS, OR"
44.270356,17.581641,305000,2007,1964,8/5/2015,1460 NW 15TH ST,CORVALLIS,OR,97330-2607,0.44,1,Dwelling,G,2496,4,2,1,8,"1460 NW 15TH ST, CORVALLIS, OR"
44.2885,17.573908,360000,1990,1942,8/5/2015,605 NW 34TH ST,CORVALLIS,OR,97330-5049,0.29,1,Dwelling,AV,2294,2,2,0,8,"605 NW 34TH ST, CORVALLIS, OR"
44.2768663,17.5700834,245000,871,1924,8/5/2015,2118 NW VAN BUREN AVE,CORVALLIS,OR,97330-5524,0.07,1,Dwelling,AV,1807,2,1,0,8,"2118 NW VAN BUREN AVE, CORVALLIS, OR"
44.301789,17.543663,352500,1465,2007,8/4/2015,4591 SW HOLLYHOCK CIR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,1925,2,2,0,8,"4591 SW HOLLYHOCK CIR, CORVALLIS, OR"
44.293695,17.54013,423000,3052,1977,8/4/2015,2730 SW FAIRMONT DR,CORVALLIS,OR,97333,0.28,1,Dwelling,AV,3514,3,3,1,8,"2730 SW FAIRMONT DR, CORVALLIS, OR"
44.253467,17.596973,239000,1260,1974,8/4/2015,2911 NW BRYANT ST,CORVALLIS,OR,97330-3809,0.23,1,Dwelling,AV,1728,3,1,1,8,"2911 NW BRYANT ST, CORVALLIS, OR"
44.24968,17.590523,7500,720,1968,8/4/2015,755 NE CIRCLE BLVD SPACE 81,CORVALLIS,OR,97330-4253,0,1,Mobile Home,G,720,0,1,1,8,"755 NE CIRCLE BLVD SPACE 81, CORVALLIS, OR"
44.2664,17.5459385,14500,672,1972,8/4/2015,2010 SW 3RD ST SPACE 2,CORVALLIS,OR,97333-1741,0,1,Mobile Home,AV,672,0,1,0,8,"2010 SW 3RD ST SPACE 2, CORVALLIS, OR"
44.2616771,17.5794268,246500,1187,1956,8/3/2015,924 NW GRANT AVE,CORVALLIS,OR,97330-4504,0.13,1,Dwelling,AV,1646,3,2,0,8,"924 NW GRANT AVE, CORVALLIS, OR"
44.3135743,17.5693142,24900,1080,1968,8/1/2015,200 NW 53RD ST SPACE 69,CORVALLIS,OR,97330-2972,0,1,Mobile Home,AV,1080,0,1,1,8,"200 NW 53RD ST SPACE 69, CORVALLIS, OR"
44.284696,17.599365,240000,1584,2002,7/31/2015,3153 NW MORNING GLORY DR,CORVALLIS,OR,97330,0.07,1,Dwelling,AV,1944,3,2,1,7,"3153 NW MORNING GLORY DR, CORVALLIS, OR"
44.257573,17.595724,246000,1559,1996,7/31/2015,717 NW SUNDANCE CIR,CORVALLIS,OR,97330,0.1,1,Dwelling,AV,1925,2,2,1,7,"717 NW SUNDANCE CIR, CORVALLIS, OR"
44.289223,17.577709,275000,1576,1949,7/31/2015,1020 NW 34TH ST,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,1785,3,2,0,7,"1020 NW 34TH ST, CORVALLIS, OR"
44.287502,17.575378,339900,2755,1956,7/31/2015,3240 NW FILLMORE AVE,CORVALLIS,OR,97330-5068,0.18,1,Dwelling,AV,3690,4,3,0,7,"3240 NW FILLMORE AVE, CORVALLIS, OR"
44.281856,17.578254,140000,910,1958,7/31/2015,1105 NW 28TH ST,CORVALLIS,OR,97330,0.1,1,Dwelling,F,910,2,1,0,7,"1105 NW 28TH ST, CORVALLIS, OR"
44.296796,17.5862399,260960,1850,1963,7/31/2015,1815 NW DOUGLAS PL,CORVALLIS,OR,97330-1002,0.26,1,Dwelling,AV,2462,3,2,0,7,"1815 NW DOUGLAS PL, CORVALLIS, OR"
44.290063,17.572561,428000,2691,1929,7/31/2015,444 NW 35TH ST,CORVALLIS,OR,97330-4911,0.11,1,Dwelling,G,2889,3,1,1,7,"444 NW 35TH ST, CORVALLIS, OR"
44.2932363,17.5566789,288000,2950,1925,7/31/2015,3850 SW WESTERN BLVD,CORVALLIS,OR,97333,0.43,1,Dwelling,G,2950,3,2,0,7,"3850 SW WESTERN BLVD, CORVALLIS, OR"
44.265362,17.577269,303800,1601,1959,7/31/2015,1230 NW LINCOLN AVE,CORVALLIS,OR,97330-4656,0.18,1,Dwelling,G,2456,4,2,0,7,"1230 NW LINCOLN AVE, CORVALLIS, OR"
44.298449,17.594712,320000,1908,1972,7/31/2015,2805 NW PRINCESS ST,CORVALLIS,OR,97330-3222,0.21,1,Dwelling,G,2428,4,2,1,7,"2805 NW PRINCESS ST, CORVALLIS, OR"
44.261516,17.538896,205000,1040,1975,7/30/2015,615 SE PARK AVE,CORVALLIS,OR,97333,0.22,1,Dwelling,G,1568,3,1,0,7,"615 SE PARK AVE, CORVALLIS, OR"
44.277488,17.587517,3.00E+05,1928,1959,7/30/2015,2200 NW ELMWOOD DR,CORVALLIS,OR,97330-3929,0.21,1,Dwelling,G,2253,3,2,1,7,"2200 NW ELMWOOD DR, CORVALLIS, OR"
44.2945634,17.5943172,275000,1434,1977,7/30/2015,3921 NW TAMARACK DR,CORVALLIS,OR,97330,0.16,1,Dwelling,AV,1894,3,2,0,7,"3921 NW TAMARACK DR, CORVALLIS, OR"
44.311147,17.545196,240000,2387,1950,7/30/2015,2015 SW 53RD ST,CORVALLIS,OR,97333,0.53,1,Dwelling,AV,3695,3,2,1,7,"2015 SW 53RD ST, CORVALLIS, OR"
44.271021,17.584957,282500,1752,1963,7/29/2015,1725 NW 17TH ST,CORVALLIS,OR,97330-1918,0.2,1,Dwelling,AV,2232,3,1,1,7,"1725 NW 17TH ST, CORVALLIS, OR"
44.2863867,17.5987554,236888,1567,2002,7/29/2015,3157 NW FOXTAIL PL,CORVALLIS,OR,97330-3878,0.05,1,Dwelling,AV,2007,3,2,1,7,"3157 NW FOXTAIL PL, CORVALLIS, OR"
44.304748,17.601585,750000,6093,1995,7/29/2015,3450 NW DIMPLE HILL RD,CORVALLIS,OR,97330-3293,5.85,1,Dwelling,AV,13113,4,2,2,7,"3450 NW DIMPLE HILL RD, CORVALLIS, OR"
44.276748,17.5733249,376000,2415,1952,7/29/2015,2112 NW POLK AVE,CORVALLIS,OR,97330,0.26,1,Dwelling,AV,3348,5,3,0,7,"2112 NW POLK AVE, CORVALLIS, OR"
44.259873,17.594534,29500,1504,1970,7/29/2015,2655 NW HIGHLAND DR SPACE 67,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1504,0,2,0,7,"2655 NW HIGHLAND DR SPACE 67, CORVALLIS, OR"
44.260327,17.537777,254000,1468,1996,7/28/2015,2859 SE PARK PL,CORVALLIS,OR,97333,0.16,1,Dwelling,G,1974,3,2,0,7,"2859 SE PARK PL, CORVALLIS, OR"
44.272177,17.5742059,189000,947,1900,7/28/2015,726 NW 17TH ST,CORVALLIS,OR,97330-5725,0.11,1,Dwelling,AV,1379,2,1,0,7,"726 NW 17TH ST, CORVALLIS, OR"
44.2862015,17.5420034,150350,0,NA,7/28/2015,3355 SW HAWKEYE AVE,CORVALLIS,OR,97333,0.37,0,NA,0,0,0,0,0,7,"3355 SW HAWKEYE AVE, CORVALLIS, OR"
44.264791,17.532032,209000,1091,1979,7/28/2015,276 SE VILLA DR,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,1436,3,1,1,7,"276 SE VILLA DR, CORVALLIS, OR"
44.256274,17.531609,217000,1317,2003,7/27/2015,3335 SE MIDVALE DR,CORVALLIS,OR,97333,0.06,1,Dwelling,AV,1757,2,2,1,7,"3335 SE MIDVALE DR, CORVALLIS, OR"
44.289986,17.59846,672000,3327,1994,7/27/2015,3248 NW HUCKLEBERRY PL,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,3855,4,2,1,7,"3248 NW HUCKLEBERRY PL, CORVALLIS, OR"
44.290499,17.580683,357500,2392,1956,7/27/2015,12 NW EDGEWOOD DR,CORVALLIS,OR,97330,0.45,1,Dwelling,AV,2704,4,2,0,7,"12 NW EDGEWOOD DR, CORVALLIS, OR"
44.296494,17.59347,222000,1117,1978,7/27/2015,2600 NW FIREWEED PL,CORVALLIS,OR,97330-3311,0.14,1,Dwelling,AV,1557,3,1,1,7,"2600 NW FIREWEED PL, CORVALLIS, OR"
44.268232,17.541322,75000,606,1978,7/27/2015,2519 SW PICKFORD ST D,CORVALLIS,OR,97333,0,1,Dwelling,AV,606,1,1,0,7,"2519 SW PICKFORD ST D, CORVALLIS, OR"
44.286081,17.548737,209700,1680,1976,7/24/2015,1695 SW KNOLLBROOK PL,CORVALLIS,OR,97333,0.21,1,Dwelling,AV,2120,3,2,0,7,"1695 SW KNOLLBROOK PL, CORVALLIS, OR"
44.2594411,17.5283584,322000,2045,2015,7/24/2015,932 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,2425,1,2,1,7,"932 SE BAYSHORE CIR, CORVALLIS, OR"
44.278839,17.57891,168000,990,1980,7/24/2015,2459 NW GRANT AVE,CORVALLIS,OR,97330,0,1,Dwelling,AV,1188,2,2,0,7,"2459 NW GRANT AVE, CORVALLIS, OR"
44.266169,17.579075,212000,1056,1952,7/24/2015,1344 NW DIXON ST,CORVALLIS,OR,97330,0.17,1,Dwelling,G,1056,2,1,0,7,"1344 NW DIXON ST, CORVALLIS, OR"
44.244238,17.598733,215419,1146,1964,7/24/2015,241 NE PLYMOUTH CIR,CORVALLIS,OR,97330-4171,0.28,1,Dwelling,AV,1674,3,2,0,7,"241 NE PLYMOUTH CIR, CORVALLIS, OR"
44.2870292,17.5981516,230500,1434,2002,7/24/2015,2873 NW DAYLILY AVE,CORVALLIS,OR,97330,0.04,1,Dwelling,AV,1826,3,2,1,7,"2873 NW DAYLILY AVE, CORVALLIS, OR"
44.259873,17.594534,1000,720,1973,7/23/2015,2655 NW HIGHLAND DR SPACE 34,CORVALLIS,OR,97330,0,1,Mobile Home,AV,720,0,1,0,7,"2655 NW HIGHLAND DR SPACE 34, CORVALLIS, OR"
44.2898867,17.5736248,140000,0,NA,7/22/2015,588 NW 35TH ST,CORVALLIS,OR,97330,0.11,0,NA,0,0,0,0,0,7,"588 NW 35TH ST, CORVALLIS, OR"
44.27831,17.584021,490000,3318,1958,7/22/2015,2320 NW ARTHUR AVE,CORVALLIS,OR,97330-1932,0.5,1,Dwelling,EX,3900,4,3,1,7,"2320 NW ARTHUR AVE, CORVALLIS, OR"
44.3135743,17.5693142,3500,576,1971,7/22/2015,200 NW 53RD ST SPACE 3,CORVALLIS,OR,97330,0,1,Mobile Home,AV,576,0,1,0,7,"200 NW 53RD ST SPACE 3, CORVALLIS, OR"
44.260685,17.529482,315000,1852,2008,7/21/2015,3571 SE DOCKSIDE DR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2292,3,2,1,7,"3571 SE DOCKSIDE DR, CORVALLIS, OR"
44.236378,17.595927,250000,1682,1992,7/21/2015,2819 NE CONSER ST,CORVALLIS,OR,97330,0.18,1,Dwelling,AV,2122,3,2,0,7,"2819 NE CONSER ST, CORVALLIS, OR"
44.2709751,17.5586131,296000,1643,1938,7/20/2015,926 SW 11TH ST,CORVALLIS,OR,97333,0.11,1,Dwelling,G,2267,4,2,0,7,"926 SW 11TH ST, CORVALLIS, OR"
44.24968,17.590523,12000,904,1983,7/20/2015,755 NE CIRCLE BLVD SPACE 57,CORVALLIS,OR,97330,0,1,Mobile Home,AV,904,0,2,0,7,"755 NE CIRCLE BLVD SPACE 57, CORVALLIS, OR"
44.293936,17.603556,739000,4724,2004,7/17/2015,4471 NW HONEYSUCKLE DR,CORVALLIS,OR,97330,0.4,1,Dwelling,AV,5401,5,3,2,7,"4471 NW HONEYSUCKLE DR, CORVALLIS, OR"
44.266544,17.535577,239900,1608,1996,7/17/2015,102 SE PARTRIDGE PL,CORVALLIS,OR,97333,0.14,1,Dwelling,AV,2092,3,2,1,7,"102 SE PARTRIDGE PL, CORVALLIS, OR"
44.29612,17.587891,425000,1865,1989,7/17/2015,2008 NW MYRTLEWOOD WAY,CORVALLIS,OR,97330-1086,0.3,1,Dwelling,G,2313,4,2,1,7,"2008 NW MYRTLEWOOD WAY, CORVALLIS, OR"
44.27373,17.571885,278400,1730,1902,7/17/2015,445 NW 18TH ST,CORVALLIS,OR,97330-5728,0.11,1,Dwelling,G,1730,4,1,0,7,"445 NW 18TH ST, CORVALLIS, OR"
44.290956,17.599543,435000,3759,1997,7/17/2015,3320 NW SILKTASSEL DR,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,4591,4,3,1,7,"3320 NW SILKTASSEL DR, CORVALLIS, OR"
44.263083,17.532081,205000,994,1980,7/17/2015,3324 SE HATHAWAY DR,CORVALLIS,OR,97333,0.15,1,Dwelling,G,1280,3,1,0,7,"3324 SE HATHAWAY DR, CORVALLIS, OR"
44.2830962,17.592818,190500,1584,1977,7/16/2015,2583 NW 29TH ST,CORVALLIS,OR,97330,0.18,1,Dwelling,AV,2004,4,1,1,7,"2583 NW 29TH ST, CORVALLIS, OR"
44.286611,17.57837,345000,2319,1947,7/15/2015,1175 NW 32ND ST,CORVALLIS,OR,97330,0.08,1,Dwelling,G,2319,4,3,0,7,"1175 NW 32ND ST, CORVALLIS, OR"
44.2522021,17.5925356,1251000,0,1987,7/15/2015,2495 NW 9TH ST,CORVALLIS,OR,97330,0.45,0,Commercial,G,6032,0,0,0,7,"2495 NW 9TH ST, CORVALLIS, OR"
44.2886498,17.5750051,379900,0,1952,7/15/2015,717 NW 34TH ST,CORVALLIS,OR,97330-5051,0.18,2,Dwelling,0,2729,0,0,0,7,"717 NW 34TH ST, CORVALLIS, OR"
44.306017,17.554552,320000,1976,1958,7/15/2015,4830 SW DRESDEN AVE,CORVALLIS,OR,97333,0.27,1,Dwelling,AV,2956,3,2,0,7,"4830 SW DRESDEN AVE, CORVALLIS, OR"
44.259302,17.529595,345000,2072,2007,7/15/2015,784 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2461,3,2,1,7,"784 SE BAYSHORE CIR, CORVALLIS, OR"
44.291138,17.573062,290000,1396,1978,7/15/2015,532 NW 36TH ST,CORVALLIS,OR,97330-4927,0.18,1,Dwelling,AV,1880,3,2,0,7,"532 NW 36TH ST, CORVALLIS, OR"
44.245429,17.600055,34900,1152,1978,7/15/2015,277 NE CONIFER BLVD SPACE 30,CORVALLIS,OR,97330-4139,0,1,Mobile Home,G,1152,0,2,0,7,"277 NE CONIFER BLVD SPACE 30, CORVALLIS, OR"
44.2577165,17.5948376,18000,1440,1977,7/15/2015,2616 NW SATINWOOD ST,CORVALLIS,OR,97330-3868,0,1,Mobile Home,AV,1440,0,2,0,7,"2616 NW SATINWOOD ST, CORVALLIS, OR"
44.278999,17.589085,260000,1272,1968,7/14/2015,2140 NW 23RD ST,CORVALLIS,OR,97330-1204,0.22,1,Dwelling,AV,1800,3,1,1,7,"2140 NW 23RD ST, CORVALLIS, OR"
44.284997,17.599023,224950,1434,2003,7/14/2015,3106 NW MORNING GLORY DR,CORVALLIS,OR,97330,0.04,1,Dwelling,AV,1826,3,2,1,7,"3106 NW MORNING GLORY DR, CORVALLIS, OR"
44.287108,17.598125,260000,1822,2002,7/14/2015,2879 NW DAYLILY AVE,CORVALLIS,OR,97330,0.06,1,Dwelling,AV,2062,4,3,0,7,"2879 NW DAYLILY AVE, CORVALLIS, OR"
44.289071,17.594999,225000,1348,1972,7/13/2015,2908 NW 29TH ST,CORVALLIS,OR,97330-3526,0.1,1,Dwelling,G,1832,3,2,0,7,"2908 NW 29TH ST, CORVALLIS, OR"
44.2615383,17.5502451,188000,1426,1952,7/10/2015,550 TO 560 SE BRIDGEWAY AVE,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,1768,4,2,0,7,"550 TO 560 SE BRIDGEWAY AVE, CORVALLIS, OR"
44.306217,17.590442,420500,2624,1990,7/10/2015,4850 NW BRUNO PL,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,3064,3,2,1,7,"4850 NW BRUNO PL, CORVALLIS, OR"
44.286339,17.588921,272500,1817,1971,7/10/2015,2125 NW EVERGREEN ST,CORVALLIS,OR,97330-1109,0.25,1,Dwelling,AV,2321,3,2,0,7,"2125 NW EVERGREEN ST, CORVALLIS, OR"
44.262308,17.531457,219500,1092,1980,7/10/2015,584 SE HATHAWAY PL,CORVALLIS,OR,97333,0.27,1,Dwelling,G,1512,3,2,0,7,"584 SE HATHAWAY PL, CORVALLIS, OR"
44.2710114,17.5587402,185000,944,1910,7/10/2015,920 SW 11TH ST,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,1724,3,1,0,7,"920 SW 11TH ST, CORVALLIS, OR"
44.276288,17.587333,225000,1297,1959,7/9/2015,1930 NW KINGS BLVD,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,1759,3,1,1,7,"1930 NW KINGS BLVD, CORVALLIS, OR"
44.29209,17.554824,395000,1980,2010,7/8/2015,1185 SW COLE PL,CORVALLIS,OR,97333,0.21,1,Dwelling,AV,2380,5,3,0,7,"1185 SW COLE PL, CORVALLIS, OR"
44.278472,17.584601,165000,2620,1955,7/8/2015,2315 NW ARTHUR AVE,CORVALLIS,OR,97330-1931,0.21,1,Dwelling,AV,3353,5,2,0,7,"2315 NW ARTHUR AVE, CORVALLIS, OR"
44.2588115,17.5289047,275000,1831,2005,7/8/2015,3615 SE MIDVALE DR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2209,3,2,1,7,"3615 SE MIDVALE DR, CORVALLIS, OR"
44.3147735,17.5485799,355000,2156,1996,7/8/2015,1609 SW OTANA DR,CORVALLIS,OR,97333,0.22,1,Dwelling,G,2576,4,2,1,7,"1609 SW OTANA DR, CORVALLIS, OR"
44.2578601,17.5402961,231000,1320,1972,7/7/2015,980 SE DENMAN AVE,CORVALLIS,OR,97333,0.21,1,Dwelling,AV,1896,3,2,0,7,"980 SE DENMAN AVE, CORVALLIS, OR"
44.2839679,17.5882979,320000,2146,1965,7/7/2015,2910 NW ASHWOOD DR,CORVALLIS,OR,97330-1256,0.19,1,Dwelling,AV,2622,4,3,0,7,"2910 NW ASHWOOD DR, CORVALLIS, OR"
44.279461,17.587533,289900,1397,1960,7/7/2015,2310 NW ELMWOOD DR,CORVALLIS,OR,97330-1230,0.21,1,Dwelling,AV,1736,3,2,0,7,"2310 NW ELMWOOD DR, CORVALLIS, OR"
44.308228,17.591803,465000,2341,1994,7/7/2015,2548 NW MASER DR,CORVALLIS,OR,97330,0.23,1,Dwelling,G,2935,3,2,0,7,"2548 NW MASER DR, CORVALLIS, OR"
44.292503,17.578366,3.00E+05,2302,1968,7/7/2015,1125 NW FERNWOOD CIR,CORVALLIS,OR,97330-2906,0.38,1,Dwelling,AV,2900,2,2,0,7,"1125 NW FERNWOOD CIR, CORVALLIS, OR"
44.272122,17.595037,297000,2124,1979,7/6/2015,2626 NW BLUEBELL PL,CORVALLIS,OR,97330-3534,0.24,1,Dwelling,AV,2748,3,3,0,7,"2626 NW BLUEBELL PL, CORVALLIS, OR"
44.270925,17.59629,405500,2048,1980,7/6/2015,2862 NW GARRYANNA DR,CORVALLIS,OR,97330-3509,0.24,1,Dwelling,AV,3136,4,3,0,7,"2862 NW GARRYANNA DR, CORVALLIS, OR"
44.264935,17.531702,220000,1242,1979,7/6/2015,242 SE VILLA DR,CORVALLIS,OR,97333,0.13,1,Dwelling,G,1736,3,2,0,7,"242 SE VILLA DR, CORVALLIS, OR"
44.315386,17.549227,239100,1331,1997,7/6/2015,5561 SW WINDFLOWER DR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,1730,2,2,0,7,"5561 SW WINDFLOWER DR, CORVALLIS, OR"
44.263154,17.536056,20000,1152,1992,7/6/2015,300 SE GOODNIGHT AVE SPACE 8,CORVALLIS,OR,97333,0,1,Mobile Home,AV,1152,0,2,0,7,"300 SE GOODNIGHT AVE SPACE 8, CORVALLIS, OR"
44.283318,17.569566,420000,2108,1951,7/2/2015,141 NW 29TH ST,CORVALLIS,OR,97330-5342,0.16,1,Dwelling,AV,2508,2,2,1,7,"141 NW 29TH ST, CORVALLIS, OR"
44.2833902,17.5797648,252000,1320,1958,7/2/2015,2911 NW GREELEY AVE,CORVALLIS,OR,97330,0.18,1,Dwelling,AV,1738,3,2,0,7,"2911 NW GREELEY AVE, CORVALLIS, OR"
44.296729,17.556178,307000,2800,1958,7/2/2015,4025 SW HILLSIDE DR,CORVALLIS,OR,97333,0.3,1,Dwelling,G,3398,5,2,1,7,"4025 SW HILLSIDE DR, CORVALLIS, OR"
44.263207,17.5822,85000,1000,1955,7/2/2015,1525 NW 11TH ST,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,1325,3,1,0,7,"1525 NW 11TH ST, CORVALLIS, OR"
44.2620435,17.5645659,194900,0,NA,7/1/2015,6298 SW GRAND OAKS DR GARAGE # G15,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,7,"6298 SW GRAND OAKS DR GARAGE # G15, CORVALLIS, OR"
44.289226,17.577922,250000,1896,1958,7/1/2015,1034 NW 34TH ST,CORVALLIS,OR,97330-4424,0.28,1,Dwelling,AV,1896,4,2,0,7,"1034 NW 34TH ST, CORVALLIS, OR"
44.2558645,17.5352795,222000,1223,2002,7/1/2015,3038 SE STERNWHEELER DR,CORVALLIS,OR,97333,0.08,1,Dwelling,AV,1601,3,2,0,7,"3038 SE STERNWHEELER DR, CORVALLIS, OR"
44.301666,17.597985,575000,2867,1997,7/1/2015,3120 NW BUTTERCUP DR,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,3513,4,4,1,7,"3120 NW BUTTERCUP DR, CORVALLIS, OR"
44.301675,17.5423305,650000,0,NA,7/1/2015,4653 SW BIRDSONG DR,CORVALLIS,OR,97333,2.01,0,NA,0,0,0,0,0,7,"4653 SW BIRDSONG DR, CORVALLIS, OR"
44.290735,17.552778,338645,2166,1998,7/1/2015,1446 SW BIRDIE DR,CORVALLIS,OR,97333,0.2,1,Dwelling,AV,2582,1,2,1,7,"1446 SW BIRDIE DR, CORVALLIS, OR"
44.2620435,17.5645659,55000,0,1968,7/1/2015,5830 TO 5840 NW HWY 99W,CORVALLIS,OR,97330,1.87,0,Commercial,VP,2400,0,0,0,7,"5830 TO 5840 NW HWY 99W, CORVALLIS, OR"
44.267503,17.597501,201000,1360,1980,7/1/2015,2946 NW 13TH PL,CORVALLIS,OR,97330,0.06,1,Dwelling,AV,1648,2,2,0,7,"2946 NW 13TH PL, CORVALLIS, OR"
44.2688991,17.5426091,231500,1498,1968,7/1/2015,2365 TO 2375 SW PICKFORD ST,CORVALLIS,OR,97333,0.49,1,Dwelling,AV,2026,4,2,0,7,"2365 TO 2375 SW PICKFORD ST, CORVALLIS, OR"
44.28281,17.574267,170000,884,1976,7/1/2015,629 NW 29TH ST,CORVALLIS,OR,97330,0.02,1,Dwelling,AV,1074,2,1,1,7,"629 NW 29TH ST, CORVALLIS, OR"
44.259043,17.5987889,299500,1769,1977,7/1/2015,782 NW DEER PL,CORVALLIS,OR,97330,0.24,1,Dwelling,AV,2291,3,1,1,7,"782 NW DEER PL, CORVALLIS, OR"
44.2574216,17.5941913,23250,1536,1977,7/1/2015,2640 NW SATINWOOD ST,CORVALLIS,OR,97330-3868,0,1,Mobile Home,AV,1536,0,2,0,7,"2640 NW SATINWOOD ST, CORVALLIS, OR"
44.285627,17.599156,230000,1583,2003,6/30/2015,3187 NW SHOOTING STAR DR,CORVALLIS,OR,97330,0.05,1,Dwelling,AV,2007,3,2,1,6,"3187 NW SHOOTING STAR DR, CORVALLIS, OR"
44.2594411,17.5283584,338886,2069,2015,6/30/2015,924 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2479,3,1,0,6,"924 SE BAYSHORE CIR, CORVALLIS, OR"
44.2688388,17.5681403,310000,2368,1910,6/30/2015,228 NW 11TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,G,2584,5,2,0,6,"228 NW 11TH ST, CORVALLIS, OR"
44.288669,17.554926,347000,1728,1900,6/30/2015,1215 SW 35TH ST,CORVALLIS,OR,97333,0.5,1,Dwelling,G,2040,4,2,0,6,"1215 SW 35TH ST, CORVALLIS, OR"
44.2620435,17.5645659,161195,0,NA,6/30/2015,6298 SW GRAND OAKS DR GARAGE # G26,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,6,"6298 SW GRAND OAKS DR GARAGE # G26, CORVALLIS, OR"
44.305338,17.589961,419900,2684,1989,6/30/2015,4820 NW BRUNO PL,CORVALLIS,OR,97330,0.19,1,Dwelling,AV,3191,3,2,1,6,"4820 NW BRUNO PL, CORVALLIS, OR"
44.287522,17.5946939,235000,1325,1977,6/30/2015,2872 NW 29TH ST,CORVALLIS,OR,97330,0.09,1,Dwelling,G,1809,2,2,0,6,"2872 NW 29TH ST, CORVALLIS, OR"
44.28518,17.582889,353000,1664,1983,6/30/2015,3060 NW GARFIELD AVE,CORVALLIS,OR,97330-1858,0.18,1,Dwelling,G,2236,3,2,0,6,"3060 NW GARFIELD AVE, CORVALLIS, OR"
44.263833,17.532544,222000,1575,1989,6/30/2015,396 SE VILLA DR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,1575,5,3,0,6,"396 SE VILLA DR, CORVALLIS, OR"
44.245429,17.600055,55000,1620,1986,6/30/2015,277 NE CONIFER BLVD SPACE 105,CORVALLIS,OR,97330-4147,0,1,Mobile Home,AV,1620,0,2,0,6,"277 NE CONIFER BLVD SPACE 105, CORVALLIS, OR"
44.2463352,17.5946242,79900,1404,1995,6/30/2015,2601 NE JACK LONDON ST SPACE 59,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1980,0,2,0,6,"2601 NE JACK LONDON ST SPACE 59, CORVALLIS, OR"
44.288331,17.594579,208000,1075,1975,6/29/2015,2894 NW 29TH ST,CORVALLIS,OR,97330-3526,0.08,1,Dwelling,AV,1559,2,2,0,6,"2894 NW 29TH ST, CORVALLIS, OR"
44.254807,17.535837,230100,1267,2002,6/29/2015,1229 SE SEAPORT CIR,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,1601,3,2,0,6,"1229 SE SEAPORT CIR, CORVALLIS, OR"
44.230811,17.59098,96000,0,1964,6/29/2015,1920 NE SEAVY AVE,CORVALLIS,OR,97330-4246,0.97,3,Dwelling,0,4804,0,0,0,6,"1920 NE SEAVY AVE, CORVALLIS, OR"
44.304132,17.590349,407000,2851,1989,6/29/2015,4780 NW VIRGINIA PL,CORVALLIS,OR,97330-2261,0.25,1,Dwelling,AV,3455,3,2,1,6,"4780 NW VIRGINIA PL, CORVALLIS, OR"
